,path,tru,gac,sax,cel,flu,gel,vio,cla,pia,org,voi
5657,IRMAS_Training_Data/org/079__[org][dru][jaz_blu]1122__3.wav,0,0,0,0,0,0,0,0,0,1,0
5658,IRMAS_Training_Data/org/[org][pop_roc]1077__3.wav,0,0,0,0,0,0,0,0,0,1,0
5659,IRMAS_Training_Data/org/[org][pop_roc]1143__3.wav,0,0,0,0,0,0,0,0,0,1,0
5660,IRMAS_Training_Data/org/[org][jaz_blu]1253__3.wav,0,0,0,0,0,0,0,0,0,1,0
5661,IRMAS_Training_Data/org/[org][pop_roc]1131__3.wav,0,0,0,0,0,0,0,0,0,1,0
5662,IRMAS_Training_Data/org/[org][pop_roc]1063__3.wav,0,0,0,0,0,0,0,0,0,1,0
5663,IRMAS_Training_Data/org/[org][pop_roc]1228__3.wav,0,0,0,0,0,0,0,0,0,1,0
5664,IRMAS_Training_Data/org/[org][jaz_blu]1172__2.wav,0,0,0,0,0,0,0,0,0,1,0
5665,IRMAS_Training_Data/org/[org][jaz_blu]1157__1.wav,0,0,0,0,0,0,0,0,0,1,0
5666,IRMAS_Training_Data/org/[org][jaz_blu]1173__1.wav,0,0,0,0,0,0,0,0,0,1,0
5667,IRMAS_Training_Data/org/[org][pop_roc]1242__3.wav,0,0,0,0,0,0,0,0,0,1,0
5668,IRMAS_Training_Data/org/110__[org][dru][jaz_blu]1117__3.wav,0,0,0,0,0,0,0,0,0,1,0
5669,IRMAS_Training_Data/org/[org][pop_roc]1219__3.wav,0,0,0,0,0,0,0,0,0,1,0
5670,IRMAS_Training_Data/org/[org][jaz_blu]1266__3.wav,0,0,0,0,0,0,0,0,0,1,0
5671,IRMAS_Training_Data/org/[org][pop_roc]1098__3.wav,0,0,0,0,0,0,0,0,0,1,0
5672,IRMAS_Training_Data/org/[org][pop_roc]1143__1.wav,0,0,0,0,0,0,0,0,0,1,0
5673,IRMAS_Training_Data/org/[org][jaz_blu]1154__3.wav,0,0,0,0,0,0,0,0,0,1,0
5674,IRMAS_Training_Data/org/079__[org][dru][jaz_blu]1122__1.wav,0,0,0,0,0,0,0,0,0,1,0
5675,IRMAS_Training_Data/org/[org][pop_roc]1055__3.wav,0,0,0,0,0,0,0,0,0,1,0
5676,IRMAS_Training_Data/org/[org][pop_roc]1139__2.wav,0,0,0,0,0,0,0,0,0,1,0
5677,IRMAS_Training_Data/org/[org][jaz_blu]1112__1.wav,0,0,0,0,0,0,0,0,0,1,0
5678,IRMAS_Training_Data/org/[org][jaz_blu]1175__2.wav,0,0,0,0,0,0,0,0,0,1,0
5679,IRMAS_Training_Data/org/[org][jaz_blu]1174__3.wav,0,0,0,0,0,0,0,0,0,1,0
5680,IRMAS_Training_Data/org/[org][jaz_blu]1271__1.wav,0,0,0,0,0,0,0,0,0,1,0
5681,IRMAS_Training_Data/org/[org][pop_roc]1080__1.wav,0,0,0,0,0,0,0,0,0,1,0
5682,IRMAS_Training_Data/org/[org][jaz_blu]1114__1.wav,0,0,0,0,0,0,0,0,0,1,0
5683,IRMAS_Training_Data/org/[org][jaz_blu]1154__1.wav,0,0,0,0,0,0,0,0,0,1,0
5684,IRMAS_Training_Data/org/[org][pop_roc]1126__3.wav,0,0,0,0,0,0,0,0,0,1,0
5685,IRMAS_Training_Data/org/[org][jaz_blu]1040__2.wav,0,0,0,0,0,0,0,0,0,1,0
5686,IRMAS_Training_Data/org/[org][pop_roc]1129__2.wav,0,0,0,0,0,0,0,0,0,1,0
5687,IRMAS_Training_Data/org/[org][jaz_blu]1167__3.wav,0,0,0,0,0,0,0,0,0,1,0
5688,IRMAS_Training_Data/org/[org][jaz_blu]1076__2.wav,0,0,0,0,0,0,0,0,0,1,0
5689,IRMAS_Training_Data/org/[org][jaz_blu]1074__1.wav,0,0,0,0,0,0,0,0,0,1,0
5690,IRMAS_Training_Data/org/[org][pop_roc]1240__2.wav,0,0,0,0,0,0,0,0,0,1,0
5691,IRMAS_Training_Data/org/[org][pop_roc]1219__2.wav,0,0,0,0,0,0,0,0,0,1,0
5692,IRMAS_Training_Data/org/[org][jaz_blu]1196__2.wav,0,0,0,0,0,0,0,0,0,1,0
5693,IRMAS_Training_Data/org/[org][jaz_blu]1205__1.wav,0,0,0,0,0,0,0,0,0,1,0
5694,IRMAS_Training_Data/org/[org][jaz_blu]1162__2.wav,0,0,0,0,0,0,0,0,0,1,0
5695,IRMAS_Training_Data/org/[org][jaz_blu]1155__3.wav,0,0,0,0,0,0,0,0,0,1,0
5696,IRMAS_Training_Data/org/[org][pop_roc]1142__2.wav,0,0,0,0,0,0,0,0,0,1,0
5697,IRMAS_Training_Data/org/[org][jaz_blu]1074__2.wav,0,0,0,0,0,0,0,0,0,1,0
5698,IRMAS_Training_Data/org/[org][pop_roc]1151__2.wav,0,0,0,0,0,0,0,0,0,1,0
5699,IRMAS_Training_Data/org/[org][jaz_blu]1184__1.wav,0,0,0,0,0,0,0,0,0,1,0
5700,IRMAS_Training_Data/org/[org][jaz_blu]1047__1.wav,0,0,0,0,0,0,0,0,0,1,0
5701,IRMAS_Training_Data/org/[org][pop_roc]1248__2.wav,0,0,0,0,0,0,0,0,0,1,0
5702,IRMAS_Training_Data/org/[org][jaz_blu]1040__1.wav,0,0,0,0,0,0,0,0,0,1,0
5703,IRMAS_Training_Data/org/[org][pop_roc]1127__2.wav,0,0,0,0,0,0,0,0,0,1,0
5704,IRMAS_Training_Data/org/[org][jaz_blu]1170__2.wav,0,0,0,0,0,0,0,0,0,1,0
5705,IRMAS_Training_Data/org/[org][jaz_blu]1070__3.wav,0,0,0,0,0,0,0,0,0,1,0
5706,IRMAS_Training_Data/org/[org][jaz_blu]1201__3.wav,0,0,0,0,0,0,0,0,0,1,0
5707,IRMAS_Training_Data/org/[org][jaz_blu]1101__3.wav,0,0,0,0,0,0,0,0,0,1,0
5708,IRMAS_Training_Data/org/[org][pop_roc]1138__3.wav,0,0,0,0,0,0,0,0,0,1,0
5709,IRMAS_Training_Data/org/[org][jaz_blu]1198__3.wav,0,0,0,0,0,0,0,0,0,1,0
5710,IRMAS_Training_Data/org/[org][jaz_blu]1096__1.wav,0,0,0,0,0,0,0,0,0,1,0
5711,IRMAS_Training_Data/org/[org][pop_roc]1068__2.wav,0,0,0,0,0,0,0,0,0,1,0
5712,IRMAS_Training_Data/org/[org][jaz_blu]1086__2.wav,0,0,0,0,0,0,0,0,0,1,0
5713,IRMAS_Training_Data/org/[org][jaz_blu]1183__1.wav,0,0,0,0,0,0,0,0,0,1,0
5714,IRMAS_Training_Data/org/[org][jaz_blu]1153__1.wav,0,0,0,0,0,0,0,0,0,1,0
5715,IRMAS_Training_Data/org/[org][pop_roc]1055__1.wav,0,0,0,0,0,0,0,0,0,1,0
5716,IRMAS_Training_Data/org/[org][jaz_blu]1161__1.wav,0,0,0,0,0,0,0,0,0,1,0
5717,IRMAS_Training_Data/org/[org][pop_roc]1226__2.wav,0,0,0,0,0,0,0,0,0,1,0
5718,IRMAS_Training_Data/org/[org][jaz_blu]1209__2.wav,0,0,0,0,0,0,0,0,0,1,0
5719,IRMAS_Training_Data/org/[org][pop_roc]1098__2.wav,0,0,0,0,0,0,0,0,0,1,0
5720,IRMAS_Training_Data/org/[org][pop_roc]1145__2.wav,0,0,0,0,0,0,0,0,0,1,0
5721,IRMAS_Training_Data/org/[org][jaz_blu]1171__1.wav,0,0,0,0,0,0,0,0,0,1,0
5722,IRMAS_Training_Data/org/[org][pop_roc]1095__2.wav,0,0,0,0,0,0,0,0,0,1,0
5723,IRMAS_Training_Data/org/[org][pop_roc]1115__3.wav,0,0,0,0,0,0,0,0,0,1,0
5724,IRMAS_Training_Data/org/[org][pop_roc]1215__3.wav,0,0,0,0,0,0,0,0,0,1,0
5725,IRMAS_Training_Data/org/[org][jaz_blu]1172__3.wav,0,0,0,0,0,0,0,0,0,1,0
5726,IRMAS_Training_Data/org/[org][pop_roc]1260__3.wav,0,0,0,0,0,0,0,0,0,1,0
5727,IRMAS_Training_Data/org/[org][jaz_blu]1082__3.wav,0,0,0,0,0,0,0,0,0,1,0
5728,IRMAS_Training_Data/org/[org][jaz_blu]1168__3.wav,0,0,0,0,0,0,0,0,0,1,0
5729,IRMAS_Training_Data/org/[org][jaz_blu]1109__2.wav,0,0,0,0,0,0,0,0,0,1,0
5730,IRMAS_Training_Data/org/[org][jaz_blu]1059__1.wav,0,0,0,0,0,0,0,0,0,1,0
5731,IRMAS_Training_Data/org/[org][jaz_blu]1072__1.wav,0,0,0,0,0,0,0,0,0,1,0
5732,IRMAS_Training_Data/org/[org][jaz_blu]1076__3.wav,0,0,0,0,0,0,0,0,0,1,0
5733,IRMAS_Training_Data/org/[org][pop_roc]1234__1.wav,0,0,0,0,0,0,0,0,0,1,0
5734,IRMAS_Training_Data/org/[org][jaz_blu]1047__2.wav,0,0,0,0,0,0,0,0,0,1,0
5735,IRMAS_Training_Data/org/[org][pop_roc]1087__3.wav,0,0,0,0,0,0,0,0,0,1,0
5736,IRMAS_Training_Data/org/[org][jaz_blu]1211__2.wav,0,0,0,0,0,0,0,0,0,1,0
5737,IRMAS_Training_Data/org/[org][jaz_blu]1108__3.wav,0,0,0,0,0,0,0,0,0,1,0
5738,IRMAS_Training_Data/org/[org][jaz_blu]1070__1.wav,0,0,0,0,0,0,0,0,0,1,0
5739,IRMAS_Training_Data/org/[org][jaz_blu]1048__1.wav,0,0,0,0,0,0,0,0,0,1,0
5740,IRMAS_Training_Data/org/[org][jaz_blu]1174__1.wav,0,0,0,0,0,0,0,0,0,1,0
5741,IRMAS_Training_Data/org/[org][jaz_blu]1266__2.wav,0,0,0,0,0,0,0,0,0,1,0
5742,IRMAS_Training_Data/org/[org][jaz_blu]1173__2.wav,0,0,0,0,0,0,0,0,0,1,0
5743,IRMAS_Training_Data/org/[org][jaz_blu]1178__1.wav,0,0,0,0,0,0,0,0,0,1,0
5744,IRMAS_Training_Data/org/227__[org][dru][jaz_blu]1118__3.wav,0,0,0,0,0,0,0,0,0,1,0
5745,IRMAS_Training_Data/org/[org][jaz_blu]1078__2.wav,0,0,0,0,0,0,0,0,0,1,0
5746,IRMAS_Training_Data/org/[org][pop_roc]1102__3.wav,0,0,0,0,0,0,0,0,0,1,0
5747,IRMAS_Training_Data/org/[org][pop_roc]1243__3.wav,0,0,0,0,0,0,0,0,0,1,0
5748,IRMAS_Training_Data/org/[org][jaz_blu]1206__1.wav,0,0,0,0,0,0,0,0,0,1,0
5749,IRMAS_Training_Data/org/[org][jaz_blu]1182__1.wav,0,0,0,0,0,0,0,0,0,1,0
5750,IRMAS_Training_Data/org/[org][jaz_blu]1174__2.wav,0,0,0,0,0,0,0,0,0,1,0
5751,IRMAS_Training_Data/org/[org][jaz_blu]1067__1.wav,0,0,0,0,0,0,0,0,0,1,0
5752,IRMAS_Training_Data/org/[org][pop_roc]1140__1.wav,0,0,0,0,0,0,0,0,0,1,0
5753,IRMAS_Training_Data/org/[org][jaz_blu]1049__2.wav,0,0,0,0,0,0,0,0,0,1,0
5754,IRMAS_Training_Data/org/[org][pop_roc]1079__1.wav,0,0,0,0,0,0,0,0,0,1,0
5755,IRMAS_Training_Data/org/[org][pop_roc]1238__2.wav,0,0,0,0,0,0,0,0,0,1,0
5756,IRMAS_Training_Data/org/[org][pop_roc]1064__2.wav,0,0,0,0,0,0,0,0,0,1,0
5757,IRMAS_Training_Data/org/[org][jaz_blu]1192__1.wav,0,0,0,0,0,0,0,0,0,1,0
5758,IRMAS_Training_Data/org/[org][jaz_blu]1108__1.wav,0,0,0,0,0,0,0,0,0,1,0
5759,IRMAS_Training_Data/org/[org][jaz_blu]1084__3.wav,0,0,0,0,0,0,0,0,0,1,0
5760,IRMAS_Training_Data/org/[org][pop_roc]1105__1.wav,0,0,0,0,0,0,0,0,0,1,0
5761,IRMAS_Training_Data/org/[org][jaz_blu]1086__1.wav,0,0,0,0,0,0,0,0,0,1,0
5762,IRMAS_Training_Data/org/[org][pop_roc]1260__2.wav,0,0,0,0,0,0,0,0,0,1,0
5763,IRMAS_Training_Data/org/[org][pop_roc]1237__2.wav,0,0,0,0,0,0,0,0,0,1,0
5764,IRMAS_Training_Data/org/[org][jaz_blu]1205__2.wav,0,0,0,0,0,0,0,0,0,1,0
5765,IRMAS_Training_Data/org/[org][jaz_blu]1251__1.wav,0,0,0,0,0,0,0,0,0,1,0
5766,IRMAS_Training_Data/org/[org][jaz_blu]1171__2.wav,0,0,0,0,0,0,0,0,0,1,0
5767,IRMAS_Training_Data/org/[org][pop_roc]1150__1.wav,0,0,0,0,0,0,0,0,0,1,0
5768,IRMAS_Training_Data/org/[org][jaz_blu]1092__2.wav,0,0,0,0,0,0,0,0,0,1,0
5769,IRMAS_Training_Data/org/[org][pop_roc]1058__2.wav,0,0,0,0,0,0,0,0,0,1,0
5770,IRMAS_Training_Data/org/[org][jaz_blu]1096__3.wav,0,0,0,0,0,0,0,0,0,1,0
5771,IRMAS_Training_Data/org/154__[org][dru][cou_fol]1116__2.wav,0,0,0,0,0,0,0,0,0,1,0
5772,IRMAS_Training_Data/org/[org][pop_roc]1254__1.wav,0,0,0,0,0,0,0,0,0,1,0
5773,IRMAS_Training_Data/org/[org][jaz_blu]1208__1.wav,0,0,0,0,0,0,0,0,0,1,0
5774,IRMAS_Training_Data/org/[org][jaz_blu]1157__2.wav,0,0,0,0,0,0,0,0,0,1,0
5775,IRMAS_Training_Data/org/[org][jaz_blu]1110__2.wav,0,0,0,0,0,0,0,0,0,1,0
5776,IRMAS_Training_Data/org/[org][pop_roc]1057__3.wav,0,0,0,0,0,0,0,0,0,1,0
5777,IRMAS_Training_Data/org/[org][pop_roc]1069__3.wav,0,0,0,0,0,0,0,0,0,1,0
5778,IRMAS_Training_Data/org/[org][pop_roc]1131__1.wav,0,0,0,0,0,0,0,0,0,1,0
5779,IRMAS_Training_Data/org/[org][pop_roc]1245__1.wav,0,0,0,0,0,0,0,0,0,1,0
5780,IRMAS_Training_Data/org/[org][jaz_blu]1097__2.wav,0,0,0,0,0,0,0,0,0,1,0
5781,IRMAS_Training_Data/org/[org][pop_roc]1144__1.wav,0,0,0,0,0,0,0,0,0,1,0
5782,IRMAS_Training_Data/org/[org][jaz_blu]1082__1.wav,0,0,0,0,0,0,0,0,0,1,0
5783,IRMAS_Training_Data/org/[org][jaz_blu]1110__1.wav,0,0,0,0,0,0,0,0,0,1,0
5784,IRMAS_Training_Data/org/[org][pop_roc]1143__2.wav,0,0,0,0,0,0,0,0,0,1,0
5785,IRMAS_Training_Data/org/[org][jaz_blu]1111__3.wav,0,0,0,0,0,0,0,0,0,1,0
5786,IRMAS_Training_Data/org/[org][jaz_blu]1066__1.wav,0,0,0,0,0,0,0,0,0,1,0
5787,IRMAS_Training_Data/org/[org][pop_roc]1093__3.wav,0,0,0,0,0,0,0,0,0,1,0
5788,IRMAS_Training_Data/org/[org][pop_roc]1220__2.wav,0,0,0,0,0,0,0,0,0,1,0
5789,IRMAS_Training_Data/org/[org][pop_roc]1142__1.wav,0,0,0,0,0,0,0,0,0,1,0
5790,IRMAS_Training_Data/org/[org][jaz_blu]1262__1.wav,0,0,0,0,0,0,0,0,0,1,0
5791,IRMAS_Training_Data/org/[org][jaz_blu]1051__1.wav,0,0,0,0,0,0,0,0,0,1,0
5792,IRMAS_Training_Data/org/[org][jaz_blu]1212__3.wav,0,0,0,0,0,0,0,0,0,1,0
5793,IRMAS_Training_Data/org/[org][pop_roc]1099__1.wav,0,0,0,0,0,0,0,0,0,1,0
5794,IRMAS_Training_Data/org/[org][pop_roc]1152__2.wav,0,0,0,0,0,0,0,0,0,1,0
5795,IRMAS_Training_Data/org/132__[org][dru][jaz_blu]1119__3.wav,0,0,0,0,0,0,0,0,0,1,0
5796,IRMAS_Training_Data/org/[org][jaz_blu]1042__2.wav,0,0,0,0,0,0,0,0,0,1,0
5797,IRMAS_Training_Data/org/[org][pop_roc]1257__1.wav,0,0,0,0,0,0,0,0,0,1,0
5798,IRMAS_Training_Data/org/[org][jaz_blu]1090__1.wav,0,0,0,0,0,0,0,0,0,1,0
5799,IRMAS_Training_Data/org/[org][pop_roc]1053__2.wav,0,0,0,0,0,0,0,0,0,1,0
5800,IRMAS_Training_Data/org/[org][jaz_blu]1089__2.wav,0,0,0,0,0,0,0,0,0,1,0
5801,IRMAS_Training_Data/org/[org][pop_roc]1046__3.wav,0,0,0,0,0,0,0,0,0,1,0
5802,IRMAS_Training_Data/org/[org][jaz_blu]1269__1.wav,0,0,0,0,0,0,0,0,0,1,0
5803,IRMAS_Training_Data/org/[org][pop_roc]1234__3.wav,0,0,0,0,0,0,0,0,0,1,0
5804,IRMAS_Training_Data/org/[org][jaz_blu]1163__1.wav,0,0,0,0,0,0,0,0,0,1,0
5805,IRMAS_Training_Data/org/[org][jaz_blu]1106__2.wav,0,0,0,0,0,0,0,0,0,1,0
5806,IRMAS_Training_Data/org/[org][pop_roc]1234__2.wav,0,0,0,0,0,0,0,0,0,1,0
5807,IRMAS_Training_Data/org/[org][jaz_blu]1054__1.wav,0,0,0,0,0,0,0,0,0,1,0
5808,IRMAS_Training_Data/org/[org][jaz_blu]1195__3.wav,0,0,0,0,0,0,0,0,0,1,0
5809,IRMAS_Training_Data/org/[org][pop_roc]1243__1.wav,0,0,0,0,0,0,0,0,0,1,0
5810,IRMAS_Training_Data/org/[org][jaz_blu]1082__2.wav,0,0,0,0,0,0,0,0,0,1,0
5811,IRMAS_Training_Data/org/[org][jaz_blu]1043__2.wav,0,0,0,0,0,0,0,0,0,1,0
5812,IRMAS_Training_Data/org/[org][pop_roc]1079__3.wav,0,0,0,0,0,0,0,0,0,1,0
5813,IRMAS_Training_Data/org/[org][jaz_blu]1158__1.wav,0,0,0,0,0,0,0,0,0,1,0
5814,IRMAS_Training_Data/org/[org][jaz_blu]1209__3.wav,0,0,0,0,0,0,0,0,0,1,0
5815,IRMAS_Training_Data/org/[org][jaz_blu]1185__3.wav,0,0,0,0,0,0,0,0,0,1,0
5816,IRMAS_Training_Data/org/[org][pop_roc]1220__1.wav,0,0,0,0,0,0,0,0,0,1,0
5817,IRMAS_Training_Data/org/[org][pop_roc]1235__3.wav,0,0,0,0,0,0,0,0,0,1,0
5818,IRMAS_Training_Data/org/[org][pop_roc]1267__2.wav,0,0,0,0,0,0,0,0,0,1,0
5819,IRMAS_Training_Data/org/[org][pop_roc]1099__3.wav,0,0,0,0,0,0,0,0,0,1,0
5820,IRMAS_Training_Data/org/[org][pop_roc]1061__2.wav,0,0,0,0,0,0,0,0,0,1,0
5821,IRMAS_Training_Data/org/[org][jaz_blu]1113__2.wav,0,0,0,0,0,0,0,0,0,1,0
5822,IRMAS_Training_Data/org/[org][jaz_blu]1246__1.wav,0,0,0,0,0,0,0,0,0,1,0
5823,IRMAS_Training_Data/org/[org][pop_roc]1081__2.wav,0,0,0,0,0,0,0,0,0,1,0
5824,IRMAS_Training_Data/org/[org][jaz_blu]1181__3.wav,0,0,0,0,0,0,0,0,0,1,0
5825,IRMAS_Training_Data/org/[org][jaz_blu]1188__1.wav,0,0,0,0,0,0,0,0,0,1,0
5826,IRMAS_Training_Data/org/[org][jaz_blu]1195__2.wav,0,0,0,0,0,0,0,0,0,1,0
5827,IRMAS_Training_Data/org/[org][jaz_blu]1160__2.wav,0,0,0,0,0,0,0,0,0,1,0
5828,IRMAS_Training_Data/org/[org][jaz_blu]1249__3.wav,0,0,0,0,0,0,0,0,0,1,0
5829,IRMAS_Training_Data/org/[org][pop_roc]1227__1.wav,0,0,0,0,0,0,0,0,0,1,0
5830,IRMAS_Training_Data/org/[org][jaz_blu]1149__1.wav,0,0,0,0,0,0,0,0,0,1,0
5831,IRMAS_Training_Data/org/[org][jaz_blu]1207__1.wav,0,0,0,0,0,0,0,0,0,1,0
5832,IRMAS_Training_Data/org/[org][pop_roc]1151__3.wav,0,0,0,0,0,0,0,0,0,1,0
5833,IRMAS_Training_Data/org/[org][pop_roc]1245__3.wav,0,0,0,0,0,0,0,0,0,1,0
5834,IRMAS_Training_Data/org/[org][pop_roc]1247__1.wav,0,0,0,0,0,0,0,0,0,1,0
5835,IRMAS_Training_Data/org/[org][pop_roc]1050__3.wav,0,0,0,0,0,0,0,0,0,1,0
5836,IRMAS_Training_Data/org/[org][pop_roc]1091__1.wav,0,0,0,0,0,0,0,0,0,1,0
5837,IRMAS_Training_Data/org/[org][jaz_blu]1107__2.wav,0,0,0,0,0,0,0,0,0,1,0
5838,IRMAS_Training_Data/org/[org][jaz_blu]1161__3.wav,0,0,0,0,0,0,0,0,0,1,0
5839,IRMAS_Training_Data/org/[org][pop_roc]1259__1.wav,0,0,0,0,0,0,0,0,0,1,0
5840,IRMAS_Training_Data/org/[org][pop_roc]1088__1.wav,0,0,0,0,0,0,0,0,0,1,0
5841,IRMAS_Training_Data/org/[org][jaz_blu]1193__3.wav,0,0,0,0,0,0,0,0,0,1,0
5842,IRMAS_Training_Data/org/[org][jaz_blu]1043__1.wav,0,0,0,0,0,0,0,0,0,1,0
5843,IRMAS_Training_Data/org/[org][jaz_blu]1156__2.wav,0,0,0,0,0,0,0,0,0,1,0
5844,IRMAS_Training_Data/org/[org][pop_roc]1245__2.wav,0,0,0,0,0,0,0,0,0,1,0
5845,IRMAS_Training_Data/org/[org][pop_roc]1227__2.wav,0,0,0,0,0,0,0,0,0,1,0
5846,IRMAS_Training_Data/org/[org][pop_roc]1259__3.wav,0,0,0,0,0,0,0,0,0,1,0
5847,IRMAS_Training_Data/org/[org][jaz_blu]1166__2.wav,0,0,0,0,0,0,0,0,0,1,0
5848,IRMAS_Training_Data/org/[org][pop_roc]1236__1.wav,0,0,0,0,0,0,0,0,0,1,0
5849,IRMAS_Training_Data/org/[org][jaz_blu]1104__1.wav,0,0,0,0,0,0,0,0,0,1,0
5850,IRMAS_Training_Data/org/[org][jaz_blu]1211__1.wav,0,0,0,0,0,0,0,0,0,1,0
5851,IRMAS_Training_Data/org/[org][jaz_blu]1262__2.wav,0,0,0,0,0,0,0,0,0,1,0
5852,IRMAS_Training_Data/org/[org][jaz_blu]1249__2.wav,0,0,0,0,0,0,0,0,0,1,0
5853,IRMAS_Training_Data/org/[org][pop_roc]1093__1.wav,0,0,0,0,0,0,0,0,0,1,0
5854,IRMAS_Training_Data/org/[org][pop_roc]1115__2.wav,0,0,0,0,0,0,0,0,0,1,0
5855,IRMAS_Training_Data/org/[org][pop_roc]1219__1.wav,0,0,0,0,0,0,0,0,0,1,0
5856,IRMAS_Training_Data/org/[org][jaz_blu]1165__3.wav,0,0,0,0,0,0,0,0,0,1,0
5857,IRMAS_Training_Data/org/[org][jaz_blu]1197__2.wav,0,0,0,0,0,0,0,0,0,1,0
5858,IRMAS_Training_Data/org/[org][pop_roc]1263__2.wav,0,0,0,0,0,0,0,0,0,1,0
5859,IRMAS_Training_Data/org/[org][jaz_blu]1233__1.wav,0,0,0,0,0,0,0,0,0,1,0
5860,IRMAS_Training_Data/org/[org][pop_roc]1128__1.wav,0,0,0,0,0,0,0,0,0,1,0
5861,IRMAS_Training_Data/org/[org][pop_roc]1258__2.wav,0,0,0,0,0,0,0,0,0,1,0
5862,IRMAS_Training_Data/org/[org][jaz_blu]1167__2.wav,0,0,0,0,0,0,0,0,0,1,0
5863,IRMAS_Training_Data/org/[org][pop_roc]1243__2.wav,0,0,0,0,0,0,0,0,0,1,0
5864,IRMAS_Training_Data/org/[org][pop_roc]1218__1.wav,0,0,0,0,0,0,0,0,0,1,0
5865,IRMAS_Training_Data/org/[org][jaz_blu]1189__1.wav,0,0,0,0,0,0,0,0,0,1,0
5866,IRMAS_Training_Data/org/[org][pop_roc]1095__3.wav,0,0,0,0,0,0,0,0,0,1,0
5867,IRMAS_Training_Data/org/[org][pop_roc]1257__3.wav,0,0,0,0,0,0,0,0,0,1,0
5868,IRMAS_Training_Data/org/[org][jaz_blu]1092__1.wav,0,0,0,0,0,0,0,0,0,1,0
5869,IRMAS_Training_Data/org/[org][pop_roc]1139__3.wav,0,0,0,0,0,0,0,0,0,1,0
5870,IRMAS_Training_Data/org/[org][pop_roc]1220__3.wav,0,0,0,0,0,0,0,0,0,1,0
5871,IRMAS_Training_Data/org/[org][jaz_blu]1190__2.wav,0,0,0,0,0,0,0,0,0,1,0
5872,IRMAS_Training_Data/org/[org][jaz_blu]1060__3.wav,0,0,0,0,0,0,0,0,0,1,0
5873,IRMAS_Training_Data/org/[org][jaz_blu]1246__2.wav,0,0,0,0,0,0,0,0,0,1,0
5874,IRMAS_Training_Data/org/[org][jaz_blu]1159__1.wav,0,0,0,0,0,0,0,0,0,1,0
5875,IRMAS_Training_Data/org/[org][jaz_blu]1232__3.wav,0,0,0,0,0,0,0,0,0,1,0
5876,IRMAS_Training_Data/org/[org][pop_roc]1230__2.wav,0,0,0,0,0,0,0,0,0,1,0
5877,IRMAS_Training_Data/org/[org][jaz_blu]1179__1.wav,0,0,0,0,0,0,0,0,0,1,0
5878,IRMAS_Training_Data/org/[org][pop_roc]1126__2.wav,0,0,0,0,0,0,0,0,0,1,0
5879,IRMAS_Training_Data/org/[org][jaz_blu]1048__3.wav,0,0,0,0,0,0,0,0,0,1,0
5880,IRMAS_Training_Data/org/[org][jaz_blu]1198__2.wav,0,0,0,0,0,0,0,0,0,1,0
5881,IRMAS_Training_Data/org/[org][pop_roc]1215__2.wav,0,0,0,0,0,0,0,0,0,1,0
5882,IRMAS_Training_Data/org/[org][jaz_blu]1178__3.wav,0,0,0,0,0,0,0,0,0,1,0
5883,IRMAS_Training_Data/org/[org][jaz_blu]1164__1.wav,0,0,0,0,0,0,0,0,0,1,0
5884,IRMAS_Training_Data/org/[org][pop_roc]1225__3.wav,0,0,0,0,0,0,0,0,0,1,0
5885,IRMAS_Training_Data/org/[org][pop_roc]1064__1.wav,0,0,0,0,0,0,0,0,0,1,0
5886,IRMAS_Training_Data/org/[org][jaz_blu]1078__3.wav,0,0,0,0,0,0,0,0,0,1,0
5887,IRMAS_Training_Data/org/[org][jaz_blu]1279__1.wav,0,0,0,0,0,0,0,0,0,1,0
5888,IRMAS_Training_Data/org/[org][pop_roc]1241__2.wav,0,0,0,0,0,0,0,0,0,1,0
5889,IRMAS_Training_Data/org/[org][jaz_blu]1108__2.wav,0,0,0,0,0,0,0,0,0,1,0
5890,IRMAS_Training_Data/org/[org][pop_roc]1133__1.wav,0,0,0,0,0,0,0,0,0,1,0
5891,IRMAS_Training_Data/org/[org][pop_roc]1150__3.wav,0,0,0,0,0,0,0,0,0,1,0
5892,IRMAS_Training_Data/org/[org][pop_roc]1132__2.wav,0,0,0,0,0,0,0,0,0,1,0
5893,IRMAS_Training_Data/org/[org][jaz_blu]1200__3.wav,0,0,0,0,0,0,0,0,0,1,0
5894,IRMAS_Training_Data/org/[org][jaz_blu]1251__3.wav,0,0,0,0,0,0,0,0,0,1,0
5895,IRMAS_Training_Data/org/[org][pop_roc]1127__3.wav,0,0,0,0,0,0,0,0,0,1,0
5896,IRMAS_Training_Data/org/[org][jaz_blu]1176__1.wav,0,0,0,0,0,0,0,0,0,1,0
5897,IRMAS_Training_Data/org/[org][jaz_blu]1196__3.wav,0,0,0,0,0,0,0,0,0,1,0
5898,IRMAS_Training_Data/org/[org][jaz_blu]1187__2.wav,0,0,0,0,0,0,0,0,0,1,0
5899,IRMAS_Training_Data/org/[org][pop_roc]1088__2.wav,0,0,0,0,0,0,0,0,0,1,0
5900,IRMAS_Training_Data/org/[org][jaz_blu]1164__3.wav,0,0,0,0,0,0,0,0,0,1,0
5901,IRMAS_Training_Data/org/[org][jaz_blu]1097__1.wav,0,0,0,0,0,0,0,0,0,1,0
5902,IRMAS_Training_Data/org/[org][pop_roc]1141__3.wav,0,0,0,0,0,0,0,0,0,1,0
